UnityTS,LabID,ParticipantID,TrialID,Room,Instruction,Duration,Question,Answer
63781206423921,HfG,16,9,Version2BankTestbedWood,hfgSit,75,waitEstimation,60
63781206431285,HfG,16,9,Version2BankTestbedWood,hfgSit,75,timePass,32
63781206437615,HfG,16,9,Version2BankTestbedWood,hfgSit,75,comfort,73
63781206444724,HfG,16,9,Version2BankTestbedWood,hfgSit,75,relax,74
63781206450666,HfG,16,9,Version2BankTestbedWood,hfgSit,75,tired,6
63781206455997,HfG,16,9,Version2BankTestbedWood,hfgSit,75,valence,3
63781206460296,HfG,16,9,Version2BankTestbedWood,hfgSit,75,arousal,2
63781206465138,HfG,16,9,Version2BankTestbedWood,hfgSit,75,thinkPast,21
63781206468914,HfG,16,9,Version2BankTestbedWood,hfgSit,75,thinkPresent,88
63781206474168,HfG,16,9,Version2BankTestbedWood,hfgSit,75,thinkFuture,65
63781206480999,HfG,16,9,Version2BankTestbedWood,hfgSit,75,experienceBody,65
63781206487284,HfG,16,9,Version2BankTestbedWood,hfgSit,75,experienceSpace,64
63781206498891,HfG,16,9,Version2BankTestbedWood,hfgSit,75,thinkTime,41
