UnityTS,LabID,ParticipantID,TrialID,Room,Instruction,Duration,Question,Answer
63781044288432,HfG,11,23,Version1BankTestbedMesh,hfgSit,105,waitEstimation,80
63781044292431,HfG,11,23,Version1BankTestbedMesh,hfgSit,105,timePass,25
63781044295062,HfG,11,23,Version1BankTestbedMesh,hfgSit,105,comfort,86
63781044300694,HfG,11,23,Version1BankTestbedMesh,hfgSit,105,relax,94
63781044306536,HfG,11,23,Version1BankTestbedMesh,hfgSit,105,tired,54
63781044308913,HfG,11,23,Version1BankTestbedMesh,hfgSit,105,valence,3
63781044313556,HfG,11,23,Version1BankTestbedMesh,hfgSit,105,arousal,1
63781044320142,HfG,11,23,Version1BankTestbedMesh,hfgSit,105,thinkPast,72
63781044323029,HfG,11,23,Version1BankTestbedMesh,hfgSit,105,thinkPresent,81
63781044326295,HfG,11,23,Version1BankTestbedMesh,hfgSit,105,thinkFuture,20
63781044331615,HfG,11,23,Version1BankTestbedMesh,hfgSit,105,experienceBody,78
63781044336146,HfG,11,23,Version1BankTestbedMesh,hfgSit,105,experienceSpace,80
63781044341644,HfG,11,23,Version1BankTestbedMesh,hfgSit,105,thinkTime,27
