UnityTS,LabID,ParticipantID,TrialID,Room,Instruction,Duration,Question,Answer
63786679231511,SGL,21,18,Version8warmesLicht,sglStand,105,waitEstimation,65
63786679236032,SGL,21,18,Version8warmesLicht,sglStand,105,timePass,24
63786679238971,SGL,21,18,Version8warmesLicht,sglStand,105,comfort,14
63786679243888,SGL,21,18,Version8warmesLicht,sglStand,105,relax,75
63786679247830,SGL,21,18,Version8warmesLicht,sglStand,105,tired,87
63786679252865,SGL,21,18,Version8warmesLicht,sglStand,105,valence,3
63786679256911,SGL,21,18,Version8warmesLicht,sglStand,105,arousal,2
63786679267042,SGL,21,18,Version8warmesLicht,sglStand,105,thinkPast,22
63786679269029,SGL,21,18,Version8warmesLicht,sglStand,105,thinkPresent,12
63786679270481,SGL,21,18,Version8warmesLicht,sglStand,105,thinkFuture,17
63786679273565,SGL,21,18,Version8warmesLicht,sglStand,105,experienceBody,17
63786679276202,SGL,21,18,Version8warmesLicht,sglStand,105,experienceSpace,12
63786679281092,SGL,21,18,Version8warmesLicht,sglStand,105,thinkTime,81
