UnityTS,LabID,ParticipantID,TrialID,Room,Instruction,Duration,Question,Answer
63786678762462,SGL,21,16,Version8warmesLicht,sglSit,90,waitEstimation,34
63786678769465,SGL,21,16,Version8warmesLicht,sglSit,90,timePass,65
63786678783839,SGL,21,16,Version8warmesLicht,sglSit,90,comfort,20
63786678786868,SGL,21,16,Version8warmesLicht,sglSit,90,relax,35
63786678790830,SGL,21,16,Version8warmesLicht,sglSit,90,tired,13
63786678806692,SGL,21,16,Version8warmesLicht,sglSit,90,valence,2
63786678809196,SGL,21,16,Version8warmesLicht,sglSit,90,arousal,1
63786678814759,SGL,21,16,Version8warmesLicht,sglSit,90,thinkPast,24
63786678819026,SGL,21,16,Version8warmesLicht,sglSit,90,thinkPresent,69
63786678839936,SGL,21,16,Version8warmesLicht,sglSit,90,thinkFuture,75
63786678845420,SGL,21,16,Version8warmesLicht,sglSit,90,experienceBody,32
63786678851609,SGL,21,16,Version8warmesLicht,sglSit,90,experienceSpace,80
63786678857729,SGL,21,16,Version8warmesLicht,sglSit,90,thinkTime,34
