UnityTS,LabID,ParticipantID,TrialID,Room,Instruction,Duration,Question,Answer
63786678338528,SGL,21,14,Version9kaltesLicht,sglStand,120,waitEstimation,190
63786678342749,SGL,21,14,Version9kaltesLicht,sglStand,120,timePass,14
63786678346402,SGL,21,14,Version9kaltesLicht,sglStand,120,comfort,22
63786678351126,SGL,21,14,Version9kaltesLicht,sglStand,120,relax,20
63786678356220,SGL,21,14,Version9kaltesLicht,sglStand,120,tired,63
63786678360029,SGL,21,14,Version9kaltesLicht,sglStand,120,valence,3
63786678362821,SGL,21,14,Version9kaltesLicht,sglStand,120,arousal,1
63786678366574,SGL,21,14,Version9kaltesLicht,sglStand,120,thinkPast,1
63786678370575,SGL,21,14,Version9kaltesLicht,sglStand,120,thinkPresent,23
63786678375557,SGL,21,14,Version9kaltesLicht,sglStand,120,thinkFuture,89
63786678380572,SGL,21,14,Version9kaltesLicht,sglStand,120,experienceBody,1
63786678392534,SGL,21,14,Version9kaltesLicht,sglStand,120,experienceSpace,12
63786678400712,SGL,21,14,Version9kaltesLicht,sglStand,120,thinkTime,72
