UnityTS,LabID,ParticipantID,TrialID,Room,Instruction,Duration,Question,Answer
63786150391930,SGL,22,4,Version8warmesLicht,sglStand,75,waitEstimation,60
63786150396053,SGL,22,4,Version8warmesLicht,sglStand,75,timePass,57
63786150401045,SGL,22,4,Version8warmesLicht,sglStand,75,comfort,61
63786150406317,SGL,22,4,Version8warmesLicht,sglStand,75,relax,53
63786150411244,SGL,22,4,Version8warmesLicht,sglStand,75,tired,46
63786150416940,SGL,22,4,Version8warmesLicht,sglStand,75,valence,4
63786150422632,SGL,22,4,Version8warmesLicht,sglStand,75,arousal,1
63786150428836,SGL,22,4,Version8warmesLicht,sglStand,75,thinkPast,1
63786150431372,SGL,22,4,Version8warmesLicht,sglStand,75,thinkPresent,25
63786150434040,SGL,22,4,Version8warmesLicht,sglStand,75,thinkFuture,1
63786150439795,SGL,22,4,Version8warmesLicht,sglStand,75,experienceBody,59
63786150444261,SGL,22,4,Version8warmesLicht,sglStand,75,experienceSpace,40
63786150451499,SGL,22,4,Version8warmesLicht,sglStand,75,thinkTime,25
