UnityTS,LabID,ParticipantID,TrialID,Room,Instruction,Duration,Question,Answer
63779525673262,SGL,1,0,Version8warmesLicht,sglSit,75,waitEstimation,80s
63779525678422,SGL,1,0,Version8warmesLicht,sglSit,75,timePass,58
63779525682609,SGL,1,0,Version8warmesLicht,sglSit,75,comfort,86
63779525685985,SGL,1,0,Version8warmesLicht,sglSit,75,valence,4
63779525693411,SGL,1,0,Version8warmesLicht,sglSit,75,arousal,2
63779525698214,SGL,1,0,Version8warmesLicht,sglSit,75,thinkPast,9
63779525701912,SGL,1,0,Version8warmesLicht,sglSit,75,thinkPresent,100
63779525706816,SGL,1,0,Version8warmesLicht,sglSit,75,thinkFuture,20
63779525711407,SGL,1,0,Version8warmesLicht,sglSit,75,experienceBody,71
63779525722208,SGL,1,0,Version8warmesLicht,sglSit,75,experienceSpace,90
63779525727088,SGL,1,0,Version8warmesLicht,sglSit,75,thinkTime,26
