UnityTS,LabID,ParticipantID,TrialID,Room,Instruction,Duration,Question,Answer
63781380974365,HfG,22,9,Version2BankTestbedWood,hfgLean,60,waitEstimation,35
63781380982074,HfG,22,9,Version2BankTestbedWood,hfgLean,60,timePass,79
63781380985983,HfG,22,9,Version2BankTestbedWood,hfgLean,60,comfort,68
63781380991703,HfG,22,9,Version2BankTestbedWood,hfgLean,60,relax,64
63781380995912,HfG,22,9,Version2BankTestbedWood,hfgLean,60,tired,74
63781381001365,HfG,22,9,Version2BankTestbedWood,hfgLean,60,valence,4
63781381010317,HfG,22,9,Version2BankTestbedWood,hfgLean,60,arousal,1
63781381019991,HfG,22,9,Version2BankTestbedWood,hfgLean,60,thinkPast,25
63781381023690,HfG,22,9,Version2BankTestbedWood,hfgLean,60,thinkPresent,73
63781381028911,HfG,22,9,Version2BankTestbedWood,hfgLean,60,thinkFuture,11
63781381038394,HfG,22,9,Version2BankTestbedWood,hfgLean,60,experienceBody,29
63781381047882,HfG,22,9,Version2BankTestbedWood,hfgLean,60,experienceSpace,66
63781381053823,HfG,22,9,Version2BankTestbedWood,hfgLean,60,thinkTime,10
