UnityTS,LabID,ParticipantID,TrialID,Room,Instruction,Duration,Question,Answer
63781391632046,HfG,23,24,Version2BankTestbedWood,hfgSit,75,waitEstimation,67
63781391636019,HfG,23,24,Version2BankTestbedWood,hfgSit,75,timePass,50
63781391639188,HfG,23,24,Version2BankTestbedWood,hfgSit,75,comfort,14
63781391641753,HfG,23,24,Version2BankTestbedWood,hfgSit,75,relax,14
63781391644008,HfG,23,24,Version2BankTestbedWood,hfgSit,75,tired,19
63781391646373,HfG,23,24,Version2BankTestbedWood,hfgSit,75,valence,1
63781391651727,HfG,23,24,Version2BankTestbedWood,hfgSit,75,arousal,4
63781391654670,HfG,23,24,Version2BankTestbedWood,hfgSit,75,thinkPast,8
63781391657514,HfG,23,24,Version2BankTestbedWood,hfgSit,75,thinkPresent,56
63781391659202,HfG,23,24,Version2BankTestbedWood,hfgSit,75,thinkFuture,97
63781391662833,HfG,23,24,Version2BankTestbedWood,hfgSit,75,experienceBody,72
63781391668031,HfG,23,24,Version2BankTestbedWood,hfgSit,75,experienceSpace,23
63781391672785,HfG,23,24,Version2BankTestbedWood,hfgSit,75,thinkTime,82
