UnityTS,LabID,ParticipantID,TrialID,Room,Instruction,Duration,Question,Answer
63780023278732,SGL,2,6,Version8warmesLicht,sglStand,75,waitEstimation,50
63780023288512,SGL,2,6,Version8warmesLicht,sglStand,75,timePass,87
63780023297542,SGL,2,6,Version8warmesLicht,sglStand,75,comfort,74
63780023302658,SGL,2,6,Version8warmesLicht,sglStand,75,relax,82
63780023312443,SGL,2,6,Version8warmesLicht,sglStand,75,tired,82
63780023316924,SGL,2,6,Version8warmesLicht,sglStand,75,valence,5
63780023320151,SGL,2,6,Version8warmesLicht,sglStand,75,arousal,1
63780023325803,SGL,2,6,Version8warmesLicht,sglStand,75,thinkPast,2
63780023331454,SGL,2,6,Version8warmesLicht,sglStand,75,thinkPresent,73
63780023335086,SGL,2,6,Version8warmesLicht,sglStand,75,thinkFuture,26
63780023340000,SGL,2,6,Version8warmesLicht,sglStand,75,experienceBody,8
63780023343484,SGL,2,6,Version8warmesLicht,sglStand,75,experienceSpace,25
63780023348216,SGL,2,6,Version8warmesLicht,sglStand,75,thinkTime,20
