UnityTS,LabID,ParticipantID,TrialID,Room,Instruction,Duration,Question,Answer
63786063053106,SGL,19,5,Version8warmesLicht,sglStand,75,waitEstimation,45
63786063057685,SGL,19,5,Version8warmesLicht,sglStand,75,timePass,23
63786063062188,SGL,19,5,Version8warmesLicht,sglStand,75,comfort,19
63786063069526,SGL,19,5,Version8warmesLicht,sglStand,75,relax,66
63786063072787,SGL,19,5,Version8warmesLicht,sglStand,75,tired,100
63786063075624,SGL,19,5,Version8warmesLicht,sglStand,75,valence,3
63786063078021,SGL,19,5,Version8warmesLicht,sglStand,75,arousal,2
63786063081153,SGL,19,5,Version8warmesLicht,sglStand,75,thinkPast,1
63786063083409,SGL,19,5,Version8warmesLicht,sglStand,75,thinkPresent,1
63786063086035,SGL,19,5,Version8warmesLicht,sglStand,75,thinkFuture,1
63786063091270,SGL,19,5,Version8warmesLicht,sglStand,75,experienceBody,83
63786063096177,SGL,19,5,Version8warmesLicht,sglStand,75,experienceSpace,8
63786063099540,SGL,19,5,Version8warmesLicht,sglStand,75,thinkTime,100
