UnityTS,heart,breath,GSR
63779589448594,24700,43208,3629
63779589448604,25194,42808,3624
63779589448614,25701,42792,3620
63779589448624,26192,42316,3624
63779589447648,24700,43208,3629
63779589447658,25194,42808,3624
63779589447668,25701,42792,3620
63779589447678,26192,42316,3624
63779589447688,26666,42410,3648
63779589447698,27096,41888,3628
63779589447708,27488,41464,3635
63779589447718,27880,41577,3621
63779589447728,28261,41404,3625
63779589447738,28625,40800,3619
63779589447748,28950,40808,3625
63779589447758,29190,40464,3627
63779589447768,29326,40268,3624
63779589447778,29320,40124,3622
63779589447788,29153,39889,3619
63779589447798,28890,39736,3652
63779589447808,28648,39568,3623
63779589447818,28586,39308,3619
63779589447828,28820,38656,3619
63779589447838,29408,38600,3623
63779589447848,30274,38400,3624
63779589447858,31296,37866,3631
63779589447868,32374,37724,3623
63779589447878,33396,37380,3621
63779589447888,34320,36748,3626
63779589447898,35056,36646,3625
63779589447908,35584,36350,3629
63779589447918,35898,36028,3628
63779589447928,36028,35640,3626
63779589447938,36004,35365,3626
63779589447948,35876,34840,3630
63779589447958,35642,34576,3636
63779589447968,35367,34202,3623
63779589447978,35116,34133,3634
63779589447988,34922,33864,3623
63779589447998,34740,33464,3634
63779589448008,34484,33360,3634
63779589448018,34185,32928,3629
63779589448028,33868,32928,3634
63779589448038,33552,32772,3635
63779589448048,33244,32612,3630
63779589448058,33014,32426,3657
63779589448068,32830,32136,3626
63779589448078,32728,32248,3628
63779589448088,32692,32214,3631
63779589448098,32704,31908,3651
63779589448108,32750,31842,3626
63779589448118,32836,31968,3627
63779589448128,32922,31880,3634
63779589448138,33020,31578,3634
63779589448148,33124,31488,3650
63779589448158,33186,31372,3626
63779589448168,33208,31260,3632
63779589448178,33180,31111,3628
63779589448188,33082,30990,3626
63779589448198,32938,31000,3634
63779589448208,32772,30726,3630
63779589448218,32600,30532,3632
63779589448228,32464,30376,3628
63779589448238,32388,30224,3634
63779589448248,32376,30148,3630
63779589448258,32432,29956,3628
63779589448268,32554,29792,3650
63779589448278,32772,29576,3632
63779589448288,33120,29328,3631
63779589448298,33600,29176,3633
63779589448308,34192,29092,3630
63779589448318,34792,28940,3628
63779589448328,35276,28792,3629
63779589448338,35700,28804,3631
63779589448348,36112,28726,3649
63779589448358,36476,28692,3632
63779589448368,36832,28700,3639
63779589448378,37170,28721,3628
63779589448388,37508,28768,3631
63779589448398,37842,28864,3631
63779589448408,38130,28918,3630
63779589448418,38396,28800,3630
63779589448428,38568,28836,3633
63779589448438,38616,28918,3631
63779589448448,38544,29047,3649
63779589448458,38350,29056,3634
63779589448468,38068,29144,3651
63779589448478,37792,29420,3638
63779589448488,37552,29509,3632
63779589448498,37358,29652,3631
63779589448508,37256,29812,3632
63779589448518,37292,29926,3634
63779589448528,37576,30034,3627
63779589448538,38116,30118,3632
63779589448548,38916,30240,3626
63779589448558,39859,30429,3641
63779589448568,40896,30514,3627
63779589448578,41904,30460,3647
63779589448588,42848,30477,3620
63779589448598,43640,30540,3628
63779589448608,44276,30628,3631
63779589448618,44684,30673,3630
